Date,kNDVI,NIRv,Tropomi_SIF,,,,,,,,,
5/22/08,,,,,,,,,,,,
5/23/08,,,,,,,,,,,,
5/24/08,,,,,,,,,,,,
5/25/08,,,,,,,,,,,,
5/26/08,,,,,,,,,,,,
5/27/08,,,,,,,,,,,,
5/28/08,,,,,,,,,,,,
5/29/08,,,,,,,,,,,,
5/30/08,,,,,,,,,,,,
5/31/08,,,,,,,,,,,,
6/1/08,,,,,,,,,,,,
6/2/08,,,,,,,,,,,,
6/3/08,,,,,,,,,,,,
6/4/08,,,,,,,,,,,,
6/5/08,,,,,,,,,,,,
6/6/08,,,,,,,,,,,,
6/7/08,,,,,,,,,,,,
6/8/08,0.725,0.187,,,,,,,,,,
6/9/08,,,,,,,,,,,,
6/10/08,,,,,,,,,,,,
6/11/08,,,,,,,,,,,,
6/12/08,,,,,,,,,,,,
6/13/08,,,,,,,,,,,,
6/14/08,0.542,0.161,,,,,,,,,,
6/15/08,0.578,0.137,,,,,,,,,,
6/16/08,0.491,0.142,,,,,,,,,,
6/17/08,,,,,,,,,,,,
6/18/08,,,,,,,,,,,,
6/19/08,0.534,0.153,,,,,,,,,,
6/20/08,0.518,0.128,,,,,,,,,,
6/21/08,,,,,,,,,,,,
6/22/08,,,,,,,,,,,,
6/23/08,,,,,,,,,,,,
6/24/08,0.861,0.23,,,,,,,,,,
6/25/08,0.527,0.146,,,,,,,,,,
6/26/08,,,,,,,,,,,,
6/27/08,0.481,0.123,,,,,,,,,,
6/28/08,0.424,0.131,,,,,,,,,,
6/29/08,0.828,0.21,,,,,,,,,,
6/30/08,0.417,0.126,,,,,,,,,,
7/1/08,0.839,0.227,,,,,,,,,,
7/2/08,,,,,,,,,,,,
7/3/08,,,,,,,,,,,,
7/4/08,,,,,,,,,,,,
7/5/08,,,,,,,,,,,,
7/6/08,,,,,,,,,,,,
7/7/08,0.461,0.139,,,,,,,,,,
7/8/08,0.719,0.174,,,,,,,,,,
7/9/08,0.485,0.147,,,,,,,,,,
7/10/08,0.716,0.177,,,,,,,,,,
7/11/08,0.387,0.111,,,,,,,,,,
7/12/08,0.864,0.234,,,,,,,,,,
7/13/08,0.797,0.218,,,,,,,,,,
7/14/08,0.541,0.161,,,,,,,,,,
7/15/08,0.636,0.152,,,,,,,,,,
7/16/08,0.483,0.146,,,,,,,,,,
7/17/08,0.849,0.222,,,,,,,,,,
7/18/08,,,,,,,,,,,,
7/19/08,,,,,,,,,,,,
7/20/08,0.504,0.135,,,,,,,,,,
7/21/08,0.849,0.222,,,,,,,,,,
7/22/08,,,,,,,,,,,,
7/23/08,,,,,,,,,,,,
7/24/08,0.774,0.193,,,,,,,,,,
7/25/08,0.533,0.151,,,,,,,,,,
7/26/08,0.925,0.253,,,,,,,,,,
7/27/08,,,,,,,,,,,,
7/28/08,0.772,0.199,,,,,,,,,,
7/29/08,,,,,,,,,,,,
7/30/08,,,,,,,,,,,,
7/31/08,,,,,,,,,,,,
8/1/08,,,,,,,,,,,,
8/2/08,,,,,,,,,,,,
8/3/08,,,,,,,,,,,,
8/4/08,0.801,0.209,,,,,,,,,,
8/5/08,0.439,0.124,,,,,,,,,,
8/6/08,,,,,,,,,,,,
8/7/08,0.689,0.162,,,,,,,,,,
8/8/08,,,,,,,,,,,,
8/9/08,,,,,,,,,,,,
8/10/08,,,,,,,,,,,,
8/11/08,0.877,0.2,,,,,,,,,,
8/12/08,0.171,0.06,,,,,,,,,,
8/13/08,0.781,0.206,,,,,,,,,,
8/14/08,0.653,0.183,,,,,,,,,,
8/15/08,0.436,0.132,,,,,,,,,,
8/16/08,0.774,0.207,,,,,,,,,,
8/17/08,,,,,,,,,,,,
8/18/08,,,,,,,,,,,,
8/19/08,,,,,,,,,,,,
8/20/08,,,,,,,,,,,,
8/21/08,0.2,0.079,,,,,,,,,,
8/22/08,,,,,,,,,,,,
8/23/08,0.54,0.145,,,,,,,,,,
8/24/08,,,,,,,,,,,,
8/25/08,0.907,0.27,,,,,,,,,,
8/26/08,0.434,0.128,,,,,,,,,,
8/27/08,,,,,,,,,,,,
8/28/08,0.507,0.135,,,,,,,,,,
8/29/08,,,,,,,,,,,,
8/30/08,,,,,,,,,,,,
8/31/08,,,,,,,,,,,,
9/1/08,,,,,,,,,,,,
9/2/08,0.463,0.141,,,,,,,,,,
9/3/08,,,,,,,,,,,,
9/4/08,0.43,0.136,,,,,,,,,,
9/5/08,0.759,0.194,,,,,,,,,,
9/6/08,0.52,0.16,,,,,,,,,,
9/7/08,0.466,0.145,,,,,,,,,,
9/8/08,,,,,,,,,,,,
9/9/08,0.385,0.123,,,,,,,,,,
9/10/08,0.598,0.157,,,,,,,,,,
9/11/08,0.416,0.134,,,,,,,,,,
9/12/08,0.709,0.189,,,,,,,,,,
9/13/08,0.384,0.121,,,,,,,,,,
9/14/08,0.737,0.194,,,,,,,,,,
9/15/08,0.544,0.158,,,,,,,,,,
9/16/08,0.52,0.156,,,,,,,,,,
9/17/08,,,,,,,,,,,,
9/18/08,,,,,,,,,,,,
9/19/08,0.604,0.143,,,,,,,,,,
9/20/08,,,,,,,,,,,,
9/21/08,,,,,,,,,,,,
9/22/08,0.53,0.159,,,,,,,,,,
9/23/08,0.506,0.15,,,,,,,,,,
9/24/08,,,,,,,,,,,,
9/25/08,,,,,,,,,,,,
9/26/08,,,,,,,,,,,,
9/27/08,0.402,0.133,,,,,,,,,,
9/28/08,0.58,0.157,,,,,,,,,,
9/29/08,0.299,0.1,,,,,,,,,,
9/30/08,,,,,,,,,,,,
10/1/08,,,,,,,,,,,,
10/2/08,,,,,,,,,,,,
10/3/08,,,,,,,,,,,,
10/4/08,,,,,,,,,,,,
10/5/08,,,,,,,,,,,,
10/6/08,,,,,,,,,,,,
10/7/08,,,,,,,,,,,,
10/8/08,0.334,0.112,,,,,,,,,,
10/9/08,,,,,,,,,,,,
10/10/08,,,,,,,,,,,,
10/11/08,0.33,0.115,,,,,,,,,,
10/12/08,0.523,0.155,,,,,,,,,,
10/13/08,,,,,,,,,,,,
10/14/08,,,,,,,,,,,,
10/15/08,0.318,0.091,,,,,,,,,,
10/16/08,,,,,,,,,,,,
10/17/08,0.292,0.098,,,,,,,,,,
10/18/08,,,,,,,,,,,,
10/19/08,,,,,,,,,,,,
10/20/08,,,,,,,,,,,,
10/21/08,0.475,0.136,,,,,,,,,,
10/22/08,0.316,0.117,,,,,,,,,,
10/23/08,,,,,,,,,,,,
10/24/08,,,,,,,,,,,,
10/25/08,,,,,,,,,,,,
10/26/08,0.349,0.121,,,,,,,,,,
10/27/08,0.328,0.112,,,,,,,,,,
10/28/08,,,,,,,,,,,,
10/29/08,0.323,0.111,,,,,,,,,,
10/30/08,,,,,,,,,,,,
10/31/08,,,,,,,,,,,,
11/1/08,,,,,,,,,,,,
11/2/08,,,,,,,,,,,,
11/3/08,,,,,,,,,,,,
11/4/08,,,,,,,,,,,,
11/5/08,,,,,,,,,,,,
11/6/08,,,,,,,,,,,,
11/7/08,,,,,,,,,,,,
11/8/08,,,,,,,,,,,,
11/9/08,,,,,,,,,,,,
11/10/08,,,,,,,,,,,,
11/11/08,,,,,,,,,,,,
11/12/08,,,,,,,,,,,,
11/13/08,,,,,,,,,,,,
11/14/08,0.261,0.102,,,,,,,,,,
11/15/08,0.136,0.062,,,,,,,,,,
11/16/08,0.251,0.103,,,,,,,,,,
11/17/08,,,,,,,,,,,,
11/18/08,,,,,,,,,,,,
11/19/08,,,,,,,,,,,,
11/20/08,,,,,,,,,,,,
11/21/08,,,,,,,,,,,,
11/22/08,,,,,,,,,,,,
11/23/08,0.252,0.101,,,,,,,,,,
11/24/08,,,,,,,,,,,,
11/25/08,,,,,,,,,,,,
11/26/08,0.318,0.107,,,,,,,,,,
11/27/08,,,,,,,,,,,,
11/28/08,,,,,,,,,,,,
11/29/08,,,,,,,,,,,,
11/30/08,,,,,,,,,,,,
12/1/08,0.426,0.133,,,,,,,,,,
12/2/08,,,,,,,,,,,,
12/3/08,,,,,,,,,,,,
12/4/08,0.249,0.095,,,,,,,,,,
12/5/08,,,,,,,,,,,,
12/6/08,0.336,0.116,,,,,,,,,,
12/7/08,,,,,,,,,,,,
12/8/08,,,,,,,,,,,,
12/9/08,,,,,,,,,,,,
12/10/08,0.002,,,,,,,,,,,
12/11/08,,,,,,,,,,,,
12/12/08,,,,,,,,,,,,
12/13/08,,,,,,,,,,,,
12/14/08,,,,,,,,,,,,
12/15/08,0.198,0.039,,,,,,,,,,
12/16/08,0.173,0.04,,,,,,,,,,
12/17/08,,,,,,,,,,,,
12/18/08,,,,,,,,,,,,
12/19/08,,,,,,,,,,,,
12/20/08,,,,,,,,,,,,
12/21/08,,,,,,,,,,,,
12/22/08,,,,,,,,,,,,
12/23/08,,,,,,,,,,,,
12/24/08,,,,,,,,,,,,
12/25/08,,,,,,,,,,,,
12/26/08,,,,,,,,,,,,
12/27/08,,,,,,,,,,,,
12/28/08,,,,,,,,,,,,
12/29/08,,,,,,,,,,,,
12/30/08,,,,,,,,,,,,
12/31/08,,,,,,,,,,,,
1/1/09,,,,,,,,,,,,
1/2/09,,,,,,,,,,,,
1/3/09,,,,,,,,,,,,
1/4/09,,,,,,,,,,,,
1/5/09,,,,,,,,,,,,
1/6/09,,,,,,,,,,,,
1/7/09,,,,,,,,,,,,
1/8/09,,,,,,,,,,,,
1/9/09,,,,,,,,,,,,
1/10/09,,,,,,,,,,,,
1/11/09,,,,,,,,,,,,
1/12/09,,,,,,,,,,,,
1/13/09,,,,,,,,,,,,
1/14/09,0.337,0.125,,,,,,,,,,
1/15/09,,,,,,,,,,,,
1/16/09,0.27,0.096,,,,,,,,,,
1/17/09,0.258,0.103,,,,,,,,,,
1/18/09,0.446,0.133,,,,,,,,,,
1/19/09,0.227,0.098,,,,,,,,,,
1/20/09,0.622,0.167,,,,,,,,,,
1/21/09,,,,,,,,,,,,
1/22/09,,,,,,,,,,,,
1/23/09,,,,,,,,,,,,
1/24/09,,,,,,,,,,,,
1/25/09,,,,,,,,,,,,
1/26/09,0.265,0.09,,,,,,,,,,
1/27/09,,,,,,,,,,,,
1/28/09,,,,,,,,,,,,
1/29/09,,,,,,,,,,,,
1/30/09,0.227,0.081,,,,,,,,,,
1/31/09,0.346,0.099,,,,,,,,,,
2/1/09,,,,,,,,,,,,
2/2/09,,,,,,,,,,,,
2/3/09,,,,,,,,,,,,
2/4/09,0.185,0.071,,,,,,,,,,
2/5/09,,,,,,,,,,,,
2/6/09,,,,,,,,,,,,
2/7/09,0.274,0.099,,,,,,,,,,
2/8/09,,,,,,,,,,,,
2/9/09,,,,,,,,,,,,
2/10/09,,,,,,,,,,,,
2/11/09,0.224,0.069,,,,,,,,,,
2/12/09,,,,,,,,,,,,
2/13/09,,,,,,,,,,,,
2/14/09,,,,,,,,,,,,
2/15/09,,,,,,,,,,,,
2/16/09,,,,,,,,,,,,
2/17/09,,,,,,,,,,,,
2/18/09,,,,,,,,,,,,
2/19/09,,,,,,,,,,,,
2/20/09,0.186,0.072,,,,,,,,,,
2/21/09,,,,,,,,,,,,
2/22/09,,,,,,,,,,,,
2/23/09,,,,,,,,,,,,
2/24/09,,,,,,,,,,,,
2/25/09,,,,,,,,,,,,
2/26/09,,,,,,,,,,,,
2/27/09,0.175,0.053,,,,,,,,,,
2/28/09,,,,,,,,,,,,
3/1/09,,,,,,,,,,,,
3/2/09,,,,,,,,,,,,
3/3/09,,,,,,,,,,,,
3/4/09,0.071,0.037,,,,,,,,,,
3/5/09,,,,,,,,,,,,
3/6/09,0.269,0.092,,,,,,,,,,
3/7/09,,,,,,,,,,,,
3/8/09,,,,,,,,,,,,
3/9/09,,,,,,,,,,,,
3/10/09,,,,,,,,,,,,
3/11/09,0.285,0.09,,,,,,,,,,
3/12/09,0.358,0.111,,,,,,,,,,
3/13/09,,,,,,,,,,,,
3/14/09,,,,,,,,,,,,
3/15/09,,,,,,,,,,,,
3/16/09,,,,,,,,,,,,
3/17/09,,,,,,,,,,,,
3/18/09,,,,,,,,,,,,
3/19/09,,,,,,,,,,,,
3/20/09,,,,,,,,,,,,
3/21/09,,,,,,,,,,,,
3/22/09,,,,,,,,,,,,
3/23/09,,,,,,,,,,,,
3/24/09,,,,,,,,,,,,
3/25/09,,,,,,,,,,,,
3/26/09,,,,,,,,,,,,
3/27/09,,,,,,,,,,,,
3/28/09,,,,,,,,,,,,
3/29/09,,,,,,,,,,,,
3/30/09,,,,,,,,,,,,
3/31/09,,,,,,,,,,,,
4/1/09,,,,,,,,,,,,
4/2/09,,,,,,,,,,,,
4/3/09,,,,,,,,,,,,
4/4/09,0.333,0.107,,,,,,,,,,
4/5/09,0.332,0.098,,,,,,,,,,
4/6/09,0.474,0.128,,,,,,,,,,
4/7/09,,,,,,,,,,,,
4/8/09,,,,,,,,,,,,
4/9/09,,,,,,,,,,,,
4/10/09,,,,,,,,,,,,
4/11/09,,,,,,,,,,,,
4/12/09,,,,,,,,,,,,
4/13/09,,,,,,,,,,,,
4/14/09,,,,,,,,,,,,
4/15/09,,,,,,,,,,,,
4/16/09,,,,,,,,,,,,
4/17/09,,,,,,,,,,,,
4/18/09,,,,,,,,,,,,
4/19/09,0.553,0.14,,,,,,,,,,
4/20/09,0.399,0.119,,,,,,,,,,
4/21/09,0.29,0.106,,,,,,,,,,
4/22/09,,,,,,,,,,,,
4/23/09,,,,,,,,,,,,
4/24/09,,,,,,,,,,,,
4/25/09,,,,,,,,,,,,
4/26/09,,,,,,,,,,,,
4/27/09,,,,,,,,,,,,
4/28/09,,,,,,,,,,,,
4/29/09,,,,,,,,,,,,
4/30/09,,,,,,,,,,,,
5/1/09,0.518,0.137,,,,,,,,,,
5/2/09,,,,,,,,,,,,
5/3/09,,,,,,,,,,,,
5/4/09,,,,,,,,,,,,
5/5/09,,,,,,,,,,,,
5/6/09,,,,,,,,,,,,
5/7/09,,,,,,,,,,,,
5/8/09,,,,,,,,,,,,
5/9/09,0.342,0.116,,,,,,,,,,
5/10/09,,,,,,,,,,,,
5/11/09,,,,,,,,,,,,
5/12/09,,,,,,,,,,,,
5/13/09,,,,,,,,,,,,
5/14/09,,,,,,,,,,,,
5/15/09,0.299,0.092,,,,,,,,,,
5/16/09,0.313,0.102,,,,,,,,,,
5/17/09,0.674,0.176,,,,,,,,,,
5/18/09,0.389,0.126,,,,,,,,,,
5/19/09,,,,,,,,,,,,
5/20/09,,,,,,,,,,,,
5/21/09,0.358,0.118,,,,,,,,,,
5/22/09,0.617,0.164,,,,,,,,,,
5/23/09,0.353,0.115,,,,,,,,,,
5/24/09,0.633,0.158,,,,,,,,,,
5/25/09,0.44,0.137,,,,,,,,,,
5/26/09,0.528,0.123,,,,,,,,,,
5/27/09,0.386,0.108,,,,,,,,,,
5/28/09,0.698,0.178,,,,,,,,,,
5/29/09,0.498,0.13,,,,,,,,,,
5/30/09,0.394,0.124,,,,,,,,,,
5/31/09,0.777,0.197,,,,,,,,,,
6/1/09,0.531,0.156,,,,,,,,,,
6/2/09,,,,,,,,,,,,
6/3/09,,,,,,,,,,,,
6/4/09,,,,,,,,,,,,
6/5/09,,,,,,,,,,,,
6/6/09,,,,,,,,,,,,
6/7/09,,,,,,,,,,,,
6/8/09,,,,,,,,,,,,
6/9/09,,,,,,,,,,,,
6/10/09,,,,,,,,,,,,
6/11/09,,,,,,,,,,,,
6/12/09,,,,,,,,,,,,
6/13/09,,,,,,,,,,,,
6/14/09,,,,,,,,,,,,
6/15/09,0.345,0.109,,,,,,,,,,
6/16/09,,,,,,,,,,,,
6/17/09,,,,,,,,,,,,
6/18/09,,,,,,,,,,,,
6/19/09,,,,,,,,,,,,
6/20/09,,,,,,,,,,,,
6/21/09,,,,,,,,,,,,
6/22/09,,,,,,,,,,,,
6/23/09,0.847,0.227,,,,,,,,,,
6/24/09,0.568,0.143,,,,,,,,,,
6/25/09,,,,,,,,,,,,
6/26/09,0.523,0.125,,,,,,,,,,
6/27/09,0.876,0.24,,,,,,,,,,
6/28/09,0.624,0.176,,,,,,,,,,
6/29/09,0.83,0.218,,,,,,,,,,
6/30/09,0.684,0.168,,,,,,,,,,
7/1/09,0.506,0.15,,,,,,,,,,
7/2/09,0.828,0.209,,,,,,,,,,
7/3/09,0.531,0.155,,,,,,,,,,
7/4/09,0.869,0.231,,,,,,,,,,
7/5/09,0.529,0.139,,,,,,,,,,
7/6/09,,,,,,,,,,,,
7/7/09,,,,,,,,,,,,
7/8/09,,,,,,,,,,,,
7/9/09,,,,,,,,,,,,
7/10/09,0.648,0.182,,,,,,,,,,
7/11/09,,,,,,,,,,,,
7/12/09,,,,,,,,,,,,
7/13/09,,,,,,,,,,,,
7/14/09,,,,,,,,,,,,
7/15/09,0.822,0.217,,,,,,,,,,
7/16/09,0.763,0.207,,,,,,,,,,
7/17/09,0.521,0.147,,,,,,,,,,
7/18/09,0.878,0.236,,,,,,,,,,
7/19/09,0.502,0.149,,,,,,,,,,
7/20/09,0.77,0.192,,,,,,,,,,
7/21/09,0.523,0.153,,,,,,,,,,
7/22/09,0.84,0.223,,,,,,,,,,
7/23/09,,,,,,,,,,,,
7/24/09,0.512,0.155,,,,,,,,,,
7/25/09,,,,,,,,,,,,
7/26/09,0.512,0.153,,,,,,,,,,
7/27/09,0.863,0.237,,,,,,,,,,
7/28/09,0.521,0.158,,,,,,,,,,
7/29/09,0.797,0.204,,,,,,,,,,
7/30/09,0.569,0.168,,,,,,,,,,
7/31/09,0.801,0.208,,,,,,,,,,
8/1/09,0.648,0.167,,,,,,,,,,
8/2/09,0.461,0.129,,,,,,,,,,
8/3/09,0.791,0.206,,,,,,,,,,
8/4/09,0.395,0.1,,,,,,,,,,
8/5/09,,,,,,,,,,,,
8/6/09,,,,,,,,,,,,
8/7/09,,,,,,,,,,,,
8/8/09,,,,,,,,,,,,
8/9/09,,,,,,,,,,,,
8/10/09,,,,,,,,,,,,
8/11/09,,,,,,,,,,,,
8/12/09,,,,,,,,,,,,
8/13/09,,,,,,,,,,,,
8/14/09,,,,,,,,,,,,
8/15/09,,,,,,,,,,,,
8/16/09,,,,,,,,,,,,
8/17/09,0.642,0.173,,,,,,,,,,
8/18/09,0.45,0.139,,,,,,,,,,
8/19/09,0.806,0.211,,,,,,,,,,
8/20/09,0.49,0.151,,,,,,,,,,
8/21/09,,,,,,,,,,,,
8/22/09,0.321,0.12,,,,,,,,,,
8/23/09,,,,,,,,,,,,
8/24/09,0.577,0.169,,,,,,,,,,
8/25/09,,,,,,,,,,,,
8/26/09,,,,,,,,,,,,
8/27/09,0.442,0.137,,,,,,,,,,
8/28/09,0.814,0.204,,,,,,,,,,
8/29/09,,,,,,,,,,,,
8/30/09,,,,,,,,,,,,
8/31/09,,,,,,,,,,,,
9/1/09,,,,,,,,,,,,
9/2/09,0.604,0.169,,,,,,,,,,
9/3/09,,,,,,,,,,,,
9/4/09,,,,,,,,,,,,
9/5/09,,,,,,,,,,,,
9/6/09,,,,,,,,,,,,
9/7/09,,,,,,,,,,,,
9/8/09,0.725,0.193,,,,,,,,,,
9/9/09,,,,,,,,,,,,
9/10/09,0.481,0.149,,,,,,,,,,
9/11/09,0.604,0.173,,,,,,,,,,
9/12/09,0.412,0.131,,,,,,,,,,
9/13/09,,,,,,,,,,,,
9/14/09,,,,,,,,,,,,
9/15/09,0.74,0.195,,,,,,,,,,
9/16/09,,,,,,,,,,,,
9/17/09,,,,,,,,,,,,
9/18/09,0.49,0.139,,,,,,,,,,
9/19/09,,,,,,,,,,,,
9/20/09,0.537,0.146,,,,,,,,,,
9/21/09,0.416,0.128,,,,,,,,,,
9/22/09,0.623,0.169,,,,,,,,,,
9/23/09,0.232,0.07,,,,,,,,,,
9/24/09,,,,,,,,,,,,
9/25/09,0.428,0.125,,,,,,,,,,
9/26/09,,,,,,,,,,,,
9/27/09,0.464,0.132,,,,,,,,,,
9/28/09,,,,,,,,,,,,
9/29/09,,,,,,,,,,,,
9/30/09,,,,,,,,,,,,
10/1/09,,,,,,,,,,,,
10/2/09,,,,,,,,,,,,
10/3/09,,,,,,,,,,,,
10/4/09,,,,,,,,,,,,
10/5/09,0.411,0.132,,,,,,,,,,
10/6/09,0.519,0.155,,,,,,,,,,
10/7/09,0.381,0.124,,,,,,,,,,
10/8/09,0.538,0.13,,,,,,,,,,
10/9/09,0.261,0.105,,,,,,,,,,
10/10/09,,,,,,,,,,,,
10/11/09,,,,,,,,,,,,
10/12/09,,,,,,,,,,,,
10/13/09,,,,,,,,,,,,
10/14/09,,,,,,,,,,,,
10/15/09,,,,,,,,,,,,
10/16/09,,,,,,,,,,,,
10/17/09,,,,,,,,,,,,
10/18/09,,,,,,,,,,,,
10/19/09,,,,,,,,,,,,
10/20/09,,,,,,,,,,,,
10/21/09,,,,,,,,,,,,
10/22/09,,,,,,,,,,,,
10/23/09,,,,,,,,,,,,
10/24/09,0.504,0.146,,,,,,,,,,
10/25/09,,,,,,,,,,,,
10/26/09,,,,,,,,,,,,
10/27/09,,,,,,,,,,,,
10/28/09,,,,,,,,,,,,
10/29/09,,,,,,,,,,,,
10/30/09,,,,,,,,,,,,
10/31/09,,,,,,,,,,,,
11/1/09,0.24,0.096,,,,,,,,,,
11/2/09,,,,,,,,,,,,
11/3/09,,,,,,,,,,,,
11/4/09,,,,,,,,,,,,
11/5/09,,,,,,,,,,,,
11/6/09,,,,,,,,,,,,
11/7/09,,,,,,,,,,,,
11/8/09,,,,,,,,,,,,
11/9/09,,,,,,,,,,,,
11/10/09,0.054,0.053,,,,,,,,,,
11/11/09,,,,,,,,,,,,
11/12/09,,,,,,,,,,,,
11/13/09,,,,,,,,,,,,
11/14/09,,,,,,,,,,,,
11/15/09,,,,,,,,,,,,
11/16/09,,,,,,,,,,,,
11/17/09,,,,,,,,,,,,
11/18/09,,,,,,,,,,,,
11/19/09,,,,,,,,,,,,
11/20/09,,,,,,,,,,,,
11/21/09,,,,,,,,,,,,
11/22/09,,,,,,,,,,,,
11/23/09,,,,,,,,,,,,
11/24/09,0.275,0.089,,,,,,,,,,
11/25/09,,,,,,,,,,,,
11/26/09,,,,,,,,,,,,
11/27/09,,,,,,,,,,,,
11/28/09,,,,,,,,,,,,
11/29/09,,,,,,,,,,,,
11/30/09,,,,,,,,,,,,
12/1/09,0.302,0.111,,,,,,,,,,
12/2/09,0.265,0.096,,,,,,,,,,
12/3/09,,,,,,,,,,,,
12/4/09,,,,,,,,,,,,
12/5/09,0.214,0.093,,,,,,,,,,
12/6/09,,,,,,,,,,,,
12/7/09,0.202,0.086,,,,,,,,,,
12/8/09,0.274,0.102,,,,,,,,,,
12/9/09,0.245,0.091,,,,,,,,,,
12/10/09,0.25,0.098,,,,,,,,,,
12/11/09,0.378,0.119,,,,,,,,,,
12/12/09,,,,,,,,,,,,
12/13/09,0.515,0.15,,,,,,,,,,
12/14/09,,,,,,,,,,,,
12/15/09,,,,,,,,,,,,
12/16/09,,,,,,,,,,,,
12/17/09,,,,,,,,,,,,
12/18/09,,,,,,,,,,,,
12/19/09,,,,,,,,,,,,
12/20/09,,,,,,,,,,,,
12/21/09,,,,,,,,,,,,
12/22/09,,,,,,,,,,,,
12/23/09,,,,,,,,,,,,
12/24/09,,,,,,,,,,,,
12/25/09,0.275,0.1,,,,,,,,,,
12/26/09,0.289,0.107,,,,,,,,,,
12/27/09,,,,,,,,,,,,
12/28/09,0.193,0.084,,,,,,,,,,
12/29/09,,,,,,,,,,,,
12/30/09,,,,,,,,,,,,
12/31/09,,,,,,,,,,,,
1/1/10,,,,,,,,,,,,
1/2/10,,,,,,,,,,,,
1/3/10,,,,,,,,,,,,
1/4/10,,,,,,,,,,,,
1/5/10,,,,,,,,,,,,
1/6/10,,,,,,,,,,,,
1/7/10,,,,,,,,,,,,
1/8/10,,,,,,,,,,,,
1/9/10,,,,,,,,,,,,
1/10/10,,,,,,,,,,,,
1/11/10,,,,,,,,,,,,
1/12/10,,,,,,,,,,,,
1/13/10,,,,,,,,,,,,
1/14/10,,,,,,,,,,,,
1/15/10,,,,,,,,,,,,
1/16/10,,,,,,,,,,,,
1/17/10,,,,,,,,,,,,
1/18/10,,,,,,,,,,,,
1/19/10,,,,,,,,,,,,
1/20/10,,,,,,,,,,,,
1/21/10,,,,,,,,,,,,
1/22/10,,,,,,,,,,,,
1/23/10,,,,,,,,,,,,
1/24/10,,,,,,,,,,,,
1/25/10,,,,,,,,,,,,
1/26/10,,,,,,,,,,,,
1/27/10,,,,,,,,,,,,
1/28/10,,,,,,,,,,,,
1/29/10,,,,,,,,,,,,
1/30/10,,,,,,,,,,,,
1/31/10,,,,,,,,,,,,
2/1/10,,,,,,,,,,,,
2/2/10,,,,,,,,,,,,
2/3/10,,,,,,,,,,,,
2/4/10,,,,,,,,,,,,
2/5/10,0.281,0.106,,,,,,,,,,
2/6/10,,,,,,,,,,,,
2/7/10,,,,,,,,,,,,
2/8/10,0.584,0.157,,,,,,,,,,
2/9/10,0.22,0.087,,,,,,,,,,
2/10/10,,,,,,,,,,,,
2/11/10,,,,,,,,,,,,
2/12/10,,,,,,,,,,,,
2/13/10,,,,,,,,,,,,
2/14/10,,,,,,,,,,,,
2/15/10,,,,,,,,,,,,
2/16/10,,,,,,,,,,,,
2/17/10,0.302,0.105,,,,,,,,,,
2/18/10,0.279,0.094,,,,,,,,,,
2/19/10,0.239,0.091,,,,,,,,,,
2/20/10,0.376,0.121,,,,,,,,,,
2/21/10,0.201,0.081,,,,,,,,,,
2/22/10,0.385,0.104,,,,,,,,,,
2/23/10,,,,,,,,,,,,
2/24/10,,,,,,,,,,,,
2/25/10,,,,,,,,,,,,
2/26/10,,,,,,,,,,,,
2/27/10,0.29,0.105,,,,,,,,,,
2/28/10,,,,,,,,,,,,
3/1/10,,,,,,,,,,,,
3/2/10,,,,,,,,,,,,
3/3/10,,,,,,,,,,,,
3/4/10,0.191,0.073,,,,,,,,,,
3/5/10,,,,,,,,,,,,
3/6/10,0.336,0.109,,,,,,,,,,
3/7/10,,,,,,,,,,,,
3/8/10,,,,,,,,,,,,
3/9/10,,,,,,,,,,,,
3/10/10,,,,,,,,,,,,
3/11/10,,,,,,,,,,,,
3/12/10,,,,,,,,,,,,
3/13/10,,,,,,,,,,,,
3/14/10,,,,,,,,,,,,
3/15/10,,,,,,,,,,,,
3/16/10,,,,,,,,,,,,
3/17/10,,,,,,,,,,,,
3/18/10,0.224,0.084,,,,,,,,,,
3/19/10,0.544,0.148,,,,,,,,,,
3/20/10,,,,,,,,,,,,
3/21/10,,,,,,,,,,,,
3/22/10,,,,,,,,,,,,
3/23/10,0.254,0.083,,,,,,,,,,
3/24/10,0.425,0.127,,,,,,,,,,
3/25/10,,,,,,,,,,,,
3/26/10,,,,,,,,,,,,
3/27/10,,,,,,,,,,,,
3/28/10,,,,,,,,,,,,
3/29/10,,,,,,,,,,,,
3/30/10,,,,,,,,,,,,
3/31/10,,,,,,,,,,,,
4/1/10,,,,,,,,,,,,
4/2/10,,,,,,,,,,,,
4/3/10,,,,,,,,,,,,
4/4/10,,,,,,,,,,,,
4/5/10,,,,,,,,,,,,
4/6/10,,,,,,,,,,,,
4/7/10,,,,,,,,,,,,
4/8/10,,,,,,,,,,,,
4/9/10,,,,,,,,,,,,
4/10/10,0.234,0.083,,,,,,,,,,
4/11/10,,,,,,,,,,,,
4/12/10,,,,,,,,,,,,
4/13/10,,,,,,,,,,,,
4/14/10,0.372,0.115,,,,,,,,,,
4/15/10,0.314,0.106,,,,,,,,,,
4/16/10,,,,,,,,,,,,
4/17/10,,,,,,,,,,,,
4/18/10,0.401,0.116,,,,,,,,,,
4/19/10,,,,,,,,,,,,
4/20/10,,,,,,,,,,,,
4/21/10,,,,,,,,,,,,
4/22/10,,,,,,,,,,,,
4/23/10,,,,,,,,,,,,
